,Index,ExtractedText,image_link,group_id,entity_name,entity_value
112,147,"0 NE
LIFE
Fo 0 D $
WILD
HARVESTED
CHAGA
CHUNKS
ONE @Life""
Foodg
WILD HARVESTED
SIBERIAN
CHAGA
CHUNKS
Hat Qicket fra
""ikls
Siherian hirsh
frexl$
HAND-PICKED
FRO M
SIBERIAN
BIRCH
TREE
FORESTS
PRodUct
WEIGHT:
20 0
Grams
Jn""",https://m.media-amazon.com/images/I/81gzy3-ZlML.jpg,459516,item_weight,200 gram
113,148,"4
Z
1
LIGHT BUT STABLE
IVe
IHDHVNJNNI
MIDHHnennI
1.8KG",https://m.media-amazon.com/images/I/71mKPQGo8wL.jpg,599772,item_weight,1.8 kilogram
114,149,"KKESSER
~HOME-
GROBENTABELLE
NUTZUNG
Korpergrobe
Empfohlene Grobe
Gewicht
<1,52 m
800 g
1,52 m-1,71 m
1000 g
UBUNG
1.72- 1,85 m
L
1300 g
1,52 m-1,71 m
XL
1700 g
<1,42 m
S
800 g
1,42 m-1,61 m
1000 g
STUHL
1.62- 1,79 m
1300 g
1,80 m _ 1,93 m
XL
1700 g
KIKESSER@
KKESSER?
KKESSERo
Model
XL
LL
M
S
cas
1,70 m
85 cm
75 cm
65 cm
55 cm
KIKESSER?",https://m.media-amazon.com/images/I/81puuiKhs5L.jpg,601746,item_weight,800.0 gram
115,150,"Tigereye
Total Length:2lcm
2.7cm
Material
Cowhide Making
Total Weight:24.8g

12cm
Alloy",https://m.media-amazon.com/images/I/61CLKFwJa4L.jpg,630869,item_weight,24.8 gram
116,151,"5OCM
Girl
4KG
X
W [ | 6
L L",https://m.media-amazon.com/images/I/615v9WaUIuL.jpg,483370,item_weight,4.0 kilogram
117,152,"SUGGESTED USE:
Juts
As a dietary supplement, take 2 capsules
daily with 8-12 Oz of water or as directed by
your healthcare professional:
#DV
THIRD PARTY TESTEDt
""m
NON-GMOt
GLUTEN-FREEt
avk
WARNING: For healthy individuals 18 years and
older: Consult a healthcare professional prior to
use if you are pregnant or nursing; taking
medication, or have
a medical condition: Keep
out of reach of children: Do not use if safety
Jhhwand Dnug |
seal is broken or missing:
usr beal
NOTICE: Store in a cool,
place.
MADE AND QUALITY TESTED IN THE USA WITH
GLOBALLY SOURCED INGREDIENTS:
Distributed by Nutricoste
351 E 1750 N Vineyard , UT 84059
(866) 438-3694
support@nutricost.com
1
www.nutricost.com
8
10014
67406
3
dry",https://m.media-amazon.com/images/I/71P0BToikAL.jpg,459516,item_volume,"[8.0, 12.0] fluid ounce"
118,153,"PICTURE
FRAME SIZE
DIAGRAM
(This set of photo wall free installation accessories)
170cm
%angulry
A
B
A
B
A
3
B
D()
A
A
WHAT
C
A
Y(JU
B
LOJVE
B
Overall size: 69x170cm; weight about 3.59kg
Quantity
Diameter size
Inner diameter size
Side width
Thick side
Materiab
A*6
11.6X15.5cm
8.9X12.7cm
8cm
8cm
Solid wood
B*4
15.7*20.8cm
12.7X17.8cm
8cm
8cm
Solid wood
C*1
23*28cm
20.3X25.4cm
8cm
8cm
Solid wood
Square*1
18X18cm
15.2X15.2cm
8cm
2cm
Solid wood
Details of the
hanging parameters included in the photo wall
Ornament name
Number
size
Material
Remarks
""family""
letter
20*20*0.5cm
Wood plastic board
""do what""board
30*40*0.5cm
Wood plastic board
4.3*10.3cm
leaves
Group
Wood plastic board
5*12cm",https://m.media-amazon.com/images/I/61HisZt9hcL.jpg,208023,item_weight,3.59 kilogram
119,154,"0
9d
8
Jovw
VNiH? 
[
Jnihj
Joioiy NVJ Ss37hSna8 30
0
0
J
2o-^ZI
2
3/33t8
0
Oni8t38
Nva",https://m.media-amazon.com/images/I/81JGAcnf39L.jpg,983323,voltage,12.0 volt
120,155,"24"" Box chain
1.6""(41mm)
Pendant weight 7g
0.2""(Smm)",https://m.media-amazon.com/images/I/31o8WywVeTL.jpg,299791,item_weight,7 gram
121,156,"2.5mm
(0.1 inch)
Rose Gold Plated
38mm
(1.5 inches)
28.6mm(1.13 inches)
Necklace length: 50+5cm(20 +2 inches)/ Resizable
Net Weight: 9.8g
E RJ",https://m.media-amazon.com/images/I/61Ik5NY4ExL.jpg,299791,item_weight,9.8 gram
122,157,"FOR BEST RESULT COMBINE
Earths Creation
NEWI
Earths Creation
W LIQUID
Creaton |
Vitamin
IMMUNE
NATURAL
C 1 OOOmg
+
SHIELD
Cell Protector|
Immune Health
With
CurQLife
Antioxidan t
Fo r m u |a
Supports antioxidant health &
IMMUNE DEFENSH
YLy supoort protection against
immune system function""
Iree rajical domage
3 in 1-
Supports overall health
MULTI
4 coronced nigh potency cell
well-being""
Targets Cell
Erotector formula""
Helps boost
Healthy Immune .
cellular health""
Response '
DIETARY SUPPLEMENT
Antioxidant Packed
ORANGEL
60 Capsules
Supplement
16 Fl
ML)
60
~DIETARY
Immunity
Products
SHOP NOW
IC
Eartkl
Action
Prozcten""
BuRST
CAPSULES
'Sufrei""
Dlotary
{(474 ",https://m.media-amazon.com/images/I/71pKB7-3itL.jpg,459516,item_volume,16.0 fluid ounce
123,158,"Sabina
& Always
crystal birthstone
9
CZ:SxSmm
Material: Sterling Silver
10k/14k/18k Solid Gold
About Weight:
Forever &
Engraving name
Carson
1
Forever
{
0
Forever
1Omm
Ison
3.8g
Sabina
Carson
Always",https://m.media-amazon.com/images/I/71PGzqxh-EL.jpg,523149,item_weight,3.8 gram
124,159,"Lightweight & Packable
0.45 kgl 0.99 Ib
6
1
FOLDED
7.9in/2ocm
6
1
UNFOLDED
.9in/2Ocm
11.8in/30cm",https://m.media-amazon.com/images/I/71uqF3qqsuL.jpg,844474,item_weight,0.45 kilogram
125,160,"Height
Recommended height
192CM
EL
5'3""-6'3""
6OCM
Bicycle weight
70.SLBS
Load capacity
MAX 330LBS
I",https://m.media-amazon.com/images/I/61vdMgkasML.jpg,179080,item_weight,70.5 pound
126,161,"Icro diaphragmpump
2
Voltage:
DCIZV
Power ma
60W
Pressure wex;
Flowi
5L/min
Musk match (he =
'power supply
Inlet mu
efilkers
1
5
8
0 8Mpa
Max",https://m.media-amazon.com/images/I/81xeFGugw6L.jpg,271537,voltage,12.0 volt
127,165,"Storage Space
SAVE 50%
Storage Space
SAVE 70%
24.4in
11.8in
Weight: 1.871b
11.8in
EMeRt O1heR
5.Tin
1.6in
@EICR
17.7in
17.7in
11.8in
17.7in
Hanging size
Carrying things storage size
Folded size when not in use
AFTER
BEFORE
Clean And Tidy
Packing Cubes
26-inch
Thlasdat",https://m.media-amazon.com/images/I/71WffHaS-QL.jpg,589105,item_weight,1.87 pound
128,166,"MONOPRIX
MESCLUN
JeWes Foussesoe LNTUESbLEkpEs ET
Teque t E  ' RAc
BE
@ LA SALADE AU Goumms
4A 5 PERSONNES| 1256
Hean
Du
eEL
Hs
KesQUIM
OJr",https://m.media-amazon.com/images/I/61mLRVKOr3L.jpg,748919,item_weight,125.0 gram
129,167,"Size:
7-12
Weight:
21g
Material:
Titanium steel
(stainless
steel)
width:
2_
1CM
EVoS?
Wall
thickness
;
0.2cm-0.cm
7502
ECzIOM
oniD
16SR",https://m.media-amazon.com/images/I/619W5ruX5xL.jpg,523149,item_weight,21.0 gram
130,168,"PRODUC T
D | SPLA Y
Weight
20+15cm
Adjustable
15cm/6in
Earent
Free size for women and girls
30g",https://m.media-amazon.com/images/I/51YZWIRgY0L.jpg,630869,item_weight,30.0 gram
131,169,"Ac85-265V
LED
3 LEDs
300 Lumens
KG
800KG Belastung
Kr",https://m.media-amazon.com/images/I/81Qf73SxLaL.jpg,752266,voltage,"[85.0, 265.0] volt"
132,170,"IMMUNE
wild & 
organic
support
BREATH
wild &
PREMIUM
QUALITY
organic
FREELY
LIQUID DROPS
MULLEIN LEAF
Iind
paty
Vegaw)
Treste
USA
Respiratory Health*
Alcohol-free
supplement
4floz
Lung Cleanse*
#THE STATEMENTS ON THIS PRODUCT NAVE NOT BEEN EVALUATED BY THE FOOD AND DRUG ADMINISTRATION. THIS PRODUCT IS NOT INTENDED TO DIAGNOSE, TREAT, CURE, OR PREVENT ANY DESEASE:
Made 
Dietary",https://m.media-amazon.com/images/I/81cEIIPti-L.jpg,459516,item_volume,4.0 fluid ounce
133,173,"wild & 
EASY
organic
SQUEEZY!
168 DROPPERS
1DROPPERFUL
56-DAY
per bottle
(1bulb squeeze)
supply
serving size
SUPPLEMENT FACTS
Serving size: 0.7 ml / Servings about 168
Amount Per Serving %Dv
Organic Mullein Leaf
679 mg
(Verbascum thapsus)
Daily Value (DV) not established
Other Ingredients: Certified Organic
vegetable glycerin; distilled water;
Does not contain: Alcohol,
Sugar;",https://m.media-amazon.com/images/I/7185b+0uzML.jpg,459516,item_volume,0.7 millilitre
134,174,"wild & 
EASY
organic
SQUEEZY!
168 DROPPERS
1DROPPERFUL
56-DAY
per bottle
(1bulb squeeze)
supply
serving size
SUPPLEMENT FACTS
Serving size: 0.7 ml / Servings about 168
Amount Per Serving %Dv
Organic Mullein Leaf
679 mg
(Verbascum thapsus)
Daily Value (DV) not established
Other Ingredients: Certified Organic
vegetable glycerin; distilled water;
Does not contain: Alcohol,
Sugar;",https://m.media-amazon.com/images/I/7185b+0uzML.jpg,459516,item_weight,679.0 milligram
135,175,"wild & 
PREMIUM
organic
PRODUCT
CLEAR
Vital information
LABELING.
conveniently shown
on the product label:
Suggested use: Shake before using: Add one
wild &
(0) full squeeze of the dropper bulb to 2 0z. of
PREMIUM
SUPPLEMENT FACTS
water or juice; 3 times daily; or as directed by
QUALITY
Serving size: 0.7 ml / Servings about 168
your heaithcare professional,
organic
Amount Per Serving %DV
Caution: If you are pregnant; nursing or
Organic Mullein Leaf
679 mg
taking any medications; consult with your
(Verbascum thapsus)
healthcare provider before use;
Store away from heat and light;
LIQUID DROPS
Daily Value (DV) not established
Keep out of the reach of chiidren
Other Ingredients: Certified Organic
vegetable glycerin; distilled water
MULLEIN LEAF
Does not contain: Alcohol, Sugar;
MULLWO4 EXP 3/26
Td
patty
(egaw
XOO3RVLMJ3
tested
USA
Manufactured for WILD & ORGANIC, LLC
EHESTHEEMENTS
ON THIS PRODUCT
3990 CHEVY CHASE DRIVE LOS ANGELES, CA 90039
CuRE bedrevEN
Fsie6pod
4rpoues384
BiS
FHRGRUE HEbY
TREAT;
Alcohol-free
wildorganicsupplements.com
ANY
+17472703836
supplement
4floz
Made ,
Dietary",https://m.media-amazon.com/images/I/71In1fvGSwL.jpg,459516,item_volume,4.0 fluid ounce
136,176,"Color Difference Description
Due to different monitors and lighting, the color of the actual may be
slightly different.
Kind tips:
Before buying, you can check with a
ISABELLA
Polyester Colton Linen Blend
different mobile phone or computer to
500 gsm heavyweighl
make the actual color closer to your
expectations. Or order a sample first
to confirm the actual color.",https://m.media-amazon.com/images/I/8146TN-qDgL.jpg,881883,item_weight,500.0 gram
137,177,"GuiA DE DOSIS DIARIA
PEQUENO
MEDIANO
(HASTA 15KG)
(HASTA 30KG)
1 PASTILLA
2 PASTILLAS
POR DiA
POR DiA
4
3 PASTILLAS
POR DiA
DIA
GRANDE
(HASTA
45KG)
MUY
GRANDE
45KG)
(HASTA
PASTILLAS
POR",https://m.media-amazon.com/images/I/71bA7Tj2y5L.jpg,120569,item_weight,15.0 kilogram
138,178,"ENERGh
PAUTIX
HH:SWASOFOOSW24-COB
A
B
C
D
E
F
F
G
Ewh/1oooh
I",https://m.media-amazon.com/images/I/51ZpARXmu+L.jpg,641642,wattage,8.0 watt
139,179,"MASK@
EIGENSCHAFTEN
Markenqualitat
starke MDF Boden
lackiertes Metall
Stabiler Stand, Bodenschonende
KunststofffuBe, extra Querstreben
zur Stabilisation
Tragkraft: Pro MDF-Boden
kg
175 kg
Egal ob Speisekammer; Keller;
Garage oder Buro, Die Regale
eignen sich ideal um Ordung
& PLatz ZU schaffen:",https://m.media-amazon.com/images/I/81ZyvlRczjL.jpg,311997,item_weight,175.0 kilogram
140,181,"Tamiza el matcha
BQTGM
Sieve the matcha
1gr = 100 ml
Medio cucharilla de matcha
Half a teaspoon of matcha
How to make
BONSAI MATCHA
3
at home?
Anade la leche caliente
Anade un poco
de tu elleccion
de agua caliente
Add your choice of hot milk
Add a bit of hot water
5
4
Mezcla para disolver
Mix to disolve
BONSAI
MATCHA",https://m.media-amazon.com/images/I/71mi7h+tZmL.jpg,281678,item_weight,1.0 gram
141,182,"1OOWISA
1OOWISA
JWISA
1OOWISA",https://m.media-amazon.com/images/I/71A7RiB2IIS.jpg,318770,wattage,100.0 watt
142,186,"L
W
LL
##
Manlog:Kleter
monlcg?
290 ml/460 9
IUFEHEN
IUXEEHENE
LUx ELEMENTS?
LCLC
wwwluxclements com
{UREEMEN
TUX ELEMENTS?
LEEZLE
LLL
Aim
wwwluxelements
com
5 aEmENTS 
~COl-Ma
Meuning ""
eJheane
Hechtf
Mootoge
ndt
Matavo =",https://m.media-amazon.com/images/I/71ihnkVAoCL.jpg,241608,item_weight,460.0 gram
143,187,"4
Io
Data Transfer
up to SGbps
Tab
Hock
Cads
Shift",https://m.media-amazon.com/images/I/51WaQdTFyhL.jpg,955292,wattage,3.0 watt
144,188,"6l
Pfiqekex
Der
Jat(
Optimale
Farbresonanz
3 Jahre Garantie
#YW:
Eca%
38i65
Enatd
ist unsere Werbung'
Qualitat
ptat y|ex
Druckerzabehor-fachhandel
100%
3jahRE
kompatibel
Gan20[i
GARANTIE
omparibel
(earx?lete
eannsste
adta
""}
IMiletiee
Iad
Je0dra
Etiat
hoon&
",https://m.media-amazon.com/images/I/71k9HXFp5VL.jpg,767202,item_weight,23.0 kilogram
145,189,"Nc1
Deutschlands meistgekaufte Gesichtspflege-Marke
originx
5-sterne-garantie de
KLINISCH GETESTET
SEHR GUT
?ortmates
Schaebens Kaktus Gel Maske
72h Nonstop Feuchtigkeits Maske
Mit Feigenkaktus, Aloe Vera und Konjakwurzel
VEGAN
72h Nonstop Feuchtigkeit
langanhaltende Hydration
regeneriert gestresste Haut sofort
erfrischender Cooling Effekt
Wiistenpflanzen wie Kakteen missen mit extrem wenig Wasser auskom
men und besitzen daher die ausgepragte Fahigkeit, ganz besonders viel
Feuchtigkeit zu speichern: Die leichte Gel Maske mit einem Komplex aus
wertvollem Feigenkaktus-Extrakt; Aloe Vera und Konjakwurzel ist daher
ein effektiver
Durstloscher'
fur die Haut; Sie wird schnell von der Haut
aufgenommen und fillt sofort die Feuchtigkeits-Depots. Der Teint wird 72h
mit intensiver Feuchtigkeit versorgt;
Zusatzlich bietet die leichte Formulierung gestresster Haut eine Extraportion
Pflege und Regeneration: Der dezente
Effekt sorgt fur Erfrischung
und Belebung: Fiir eine frische Ausstrahlung und regenerierte, spurbar
glatte und zarte Haut:
Mikroplastik
PEGs
Silikone
Paraffine
% allergelasDuftstoge
Anwendung: Gleichmar
auf die gereinigte Gesichtshaut und Dekollete
auftragen: Augen- und Lippenpartie aussparen: Nach ca; 10 Minuten
Einwirkzeit die Reste der Maske sanft einmassieren oder mit einem
metiktuch abnehmen 2- bis 3-mal wochentlich anwenden: Fir einen extra
Frische-Kick vor der Anwendung im Kihlschrank lagern:
Ingredients: Aqua, Glycerin, Propylene Glycol,; Aloe Barbadensis Leaf Juice Powder,
Amorphophallus Konjac Root Powder; Chondrus
Menthyl Ethylamido Oxalate;
Opuntia Ficus-Indica Stem Extract,
Benzoic Acid, Carbomer, Dehydroacetic Acid,
Ethylhexylglycerin, Parfum; Phenoxyethanol; Sodium Chloride; Sodium Hydroxide; Sodium
Polyacrylate; Sodium Sulfate; Tetrasodium Glutamate Diacetate; Cl 13015, Cl 42090.
Kennen Sie auch schon unsere anderen Schaebens Produkte? Entdecken
Sie mehr dazu auf wwW.schaebensde.
UNSER UMWELTVERSPRECHEN
02-1001
InsWut
K
0%
MIKRO
93%
PLASTIK
recyclingtahi?
schaebens delpb-1001
3 x Sml fur 3 Anwendungen
Made in Germany
Artikel-Nr, 2148
Schaebens
50226 Frechen
WWW.schaebensde
4
003573
021485'
lang
Cooling
Big,
Kos-
Crispus,
~tiknere
A vom _
'cyclos ,
)
Plasticbank'
'com",https://m.media-amazon.com/images/I/81hbfdu3UaL.jpg,369753,item_volume,3.0 millilitre
146,190,"RIYI )  VAHM A0 SSAN0oe
ALSYLN HJIX -
sauxoog 1nuogo9
aotapm
aau] Jebng
fneno
wungLa-d
4a!M
with
Marketed By
Nutrition Facts
AADHYA NITYA FOODS
306, Tower 12, Lotus Panache Sector 110 Noida
Amount Per 10Og
Sector-110 Noida, Noida City Zone-5, Gautam
% Daiv Value*
MidBeak
Buddha Nagar; Uttar Pradesh-201304
E-mail : support@themidbreak com
Energy
432 Kcal
Website
themidbreak com
Total Fat
22.4 g
Contact No,
+91 8920237943
Saturated Fat
15.7 g
Sugar Free
jssai
No.
22722926000273
Trans Fat
0 g
Coconut Cookies
Mfd By
Jyoti FOOD INDUSTRIES
Cholesterol
0 mg
A-45, Sector- A-4, Industrial Area,
Sodium
0.25
INGREDIENTS
Whole Wheat
Refined Wheat Flour;
Tronica City Ghaziabad (U.P)
8
Edible Vegetable Oil (Transfat Free) , Desiccated Coconut;
Jssai No.12715052000034
Total Carbohydrate
55 g
lodized Salt; Sweeteners (E965
Maltitol, FOS L95) Leavening
Dietary Fibre
2.5 g
Agents, Permitted Flavours & Emulsifying Agents. Raising
Sugars
0.0 g
Agents [INS 500 (i) , INS 503 (ii)].
Net Weight
300g
Polyols
20.0 g
CONTAINS ADDED FLAVOUR
M.RP
<
230.00
Protein
9.5 g
(NATURE IDENTICAL FLAVORING SUBSTANCE)
Ilncl: of all taxes)
ALLERGEN
WHEAT
Mfg: Date
MAY CONTAIN TRACES OF MILK,
Batch No.
SOYA AND NUTS
MAKE IN INDIA
Suitable of
Weqelaanan
RECYCLE
KEEP YOUR
PAPER
CiTY CLEAN
STORE IN A COOL AND DRY PLACE
BEST BEFORE 5 MONTHS FROM DATE OF PACKAGING
paxea
0101
 Baked
Love .
Flour;",https://m.media-amazon.com/images/I/815pYcvCCeL.jpg,365637,item_weight,300.0 gram
147,191,"2.20 inch
CAPACITY
8OML
2.25 inch
141
WEIGHT
2 inch
1OOgm",https://m.media-amazon.com/images/I/615roHaokEL.jpg,810266,item_weight,100.0 gram
148,192,"CHOCOLATE ORANGE
Skuy
73
Chocolate Orange Snack Bar
Skinny Chocolate Orange Crunch Bar with orange
Sky
86
Ycomd SNack Bar
crispy cereAL & HoneycOmb Bar
coated In Milk chocolate
Jess than
Skiniy
75
Calohies
Mint & Dark chocolate Snack Bar
IN
Skinny Chocolate Mint Crunch Bar with
ate
Skinn
CRUNCHS
Migh
Nt
Figat
CRURCL
pol
20
ALORIES
Hone'
5%
Ra
eodes
2
High
Here
LEs?",https://m.media-amazon.com/images/I/71JXfZLNJjL.jpg,639090,item_weight,22.0 gram
149,193,"SUNSHYNE
ITALITY
CREATINE
GUMMIES
60 GUMMIES
30 PER SERVING
VEGAN | GLUTEN FREE
FOOD SUPPLEMENT",https://m.media-amazon.com/images/I/71yQq9I3yzL.jpg,731432,item_weight,3.0 gram
150,196,"SUGGESTED USE:
Take up to 2
gummies
Do not exceed the
stated recommended daily dose:
Food supplements must not be used aS a substitute
for @ varied and balanced diet and a healthy
lifestyle: If you are pregnant;
breastfeeding
any medications or under medical supervision;
please consult a doctor or healthcare professional
before USe. Discontinue USe and consult a doctor if
adverse reactions occur.
out of reach of
children: Store in a cool;
place: Do not use if Seal
is broken or missc
Sunshyne Vitality
215b
2 Lansdowne Road
Croydon
CR9 2ER
United Kingdom
5
065015
230175
daily:
taking
Keep
dry
sing:",https://m.media-amazon.com/images/I/712sZRVe98L.jpg,731432,item_weight,2.0 ton
151,197,"ACE GROUP
0-36M
WEICHT CAPACITY
15 KCS
8
sist Step
Step
Kist",https://m.media-amazon.com/images/I/71d+dz7ogkL.jpg,150913,maximum_weight_recommendation,15 kilogram
152,198,"5.5cm
6cm
Weight: 14.8g
~5,5cm
5.Scm",https://m.media-amazon.com/images/I/51WSQa1ygML.jpg,630869,item_weight,14.8 gram
153,199,"NAKPRO
N U TRITIO N
WHEY
GOLD
WHEY PROTEIN CONCENTRATE
NO ADDED SUGAR
INSTANT SOLUBLE
100% PROTEIN FROM WHEY
MANGO FLAVOUR
8 Il9 0 6 1 33 Ilo 20 453
NET WEIGHT : 2Kg (L.LOlbs)
nakpro.com
2kg
Pack
Saver",https://m.media-amazon.com/images/I/71QR6ELoPnL.jpg,675317,item_weight,4.4 pound
154,201,"YAAISONARTS
350
LBS
20.55LBS
PRODUCT
CAPACITY
32
46'
24.4
36""
35""
30""
30""
2/:
35.4""
65""",https://m.media-amazon.com/images/I/71k0T1lkazL.jpg,801829,maximum_weight_recommendation,350 pound
155,202,"Light to4.5g More comfortable
Notfall out easily during high strength work out
?
Only 4.5g
Stable Wearing
Sportsearplugs
UNot fall out easily during
high strength work out
Ordinary earplugs
Comfortable to wear easy and
convenient to wear
9",https://m.media-amazon.com/images/I/61qfHDESRQL.jpg,275506,item_weight,4.5 gram
156,204,"COOPERATIVA
ORIGINE
AGRICOLA
FAMIGLIARE
GIAPPONE
Coltivatori dab 1977
PREFETTURA Dl
SHIZUOKA",https://m.media-amazon.com/images/I/81+ZDpWM6aL.jpg,281678,item_volume,1977.0 decilitre
157,205,"RELAX ROCKING MECHANISM
Schaukeln Sie die Ruckenlehne um bis zu 120 Grad
um Ihren Rucken zu entspannen
EINDRicKEN
""0
HERAUSZIEHEN
(90
vertikale Sperre)
(schwingen)
2",https://m.media-amazon.com/images/I/711unoPoAUL.jpg,801829,item_weight,120.0 gram
158,206,"Preparation instructions:
Aconsommer de
preference avant
FR/BE : *Pour 1 sachet infuse 4-5 minutes dans 200 mldeau
tin : / Ten minste
chaude (sans sucre):
houdbaar tot
NLIBE: ""1 theezakje getrokken in 200 mlkokend water
EVENING
einde: / Mindestens 
gedurende 4-5 minuten (geen melk; geen suiker)
SOIR
haltbar bis Ende: /
DE:
""1Teebeutelmit 200 ml frisch gekochtem Wasser
Best before end:
aufgielen und 4-5 Minuten ziehen lassen (ohne Milch; ohne Zucker)
UK/IE: *Based on ] tea
infused in 2OOml freshly boiled water; for 4-5 minutes
(no milk, no sugar)
FRZBE
Valeurs nutritionnelles
Ingredients:
42ge
ILBE: Voedingswaarden
FR/BE : Preparation aromatisee pour infusion.
WK/IE: Nutrition Information
Ingredients: verveine citronnee (56%), feuille
Durchschnittliche Nahrwerte pro 100 ml /
doranger (15%)  arome naturel; tilleul (9%),
100 ml of tea typically gives you
lavande (5%) , camomille (4%).
IEnergie
Energie / Energy
17kJ | < 4kcal]
NL/BE: Gearomatiseerde infusie.
llatieres grasses
Vetten / Fett / Fat
Ingredienten: citroenverbena (56%),
sinaasappelblad (15%) natuurlijk aroma; linde (9%),
dont acides gras satures .
waarvan
verzadigde vetzuren
lavendel (5%), kamille (4%).
davon gesattigte Fettsauren / ofwhich saturates
DE:
Aromatisierter Krautertee mit Zitronenverbene;
Dlucides / Koolhydraten / Kohlenhydrate / Carbohydrate
<0,59
Lindenbliiten, Orangenblattern und Kamille:
dont sucres _
waarvan suikers / davon Zucker /
Zutaten: Zitronenverbene 56%, Orangenblatter 15%,
ofwhich sugars
naturliches Aroma 10%, Lindenbluten %%, Lavendel
Proteines_
Eiwitten / Eiweiss / Protein
<0,5g
Kamille 4%.
l/ Zout / Salz
Salt
UKIIE: Flavoured infusion: Ingredients: Lemon verbena (56}
orange leaves (15%) natural flavouring (10%)}
linden (9%) lavender; chamomile (4%)
FR/BE : Ne contient pas de cafeine : commela plupart des infusions dumarche Conserea
Recycle mel
sec eta temperatureambiante IO0% dingredients dorigine naturele
FR/BE =
NLIBE: Cafeine-vrij zoals andere infusies, maar anders dan zwarte en
thee baatd
8
~vouS que cet e
est
recyclable? Enle deposant
product geen careine Fris en droog bewaren Maakje klaarr
vpeeladengan)
dens le bac detri Vous luidornez une seconde vie Consigne 
een warm en
een  sengrcgedeexedetthefotedeetan;
Retri pouvantvarier localement w consignedetrifr
sinaasappelblaadies en kamile Maak deze kruidenthee
Recycleerbarepouch PE' Controleer delokalevoorschriften:
ontspannende avond routine
dieser Art aberim Gegensatz zur
Recyclablepouch PE"" Recydlewth
DE:
KoderurerWeeaederateicges proadekerHAofien KHturd
eagend
supermarket
IbagsatL
und
Tee; enthalt
Schlafengehen mit enena
Donotrecycleat home
Machen Sie sich bereit fur die Zeit zum
mit
Zitronenverbene;
Les sachets =
9emutichen Yorene ntaror uatSlearileKraceeesedeseo
mis
eetst
tdoriginevegetale Les sachets peuvent etre
Lindenbliuten;,
OrangenbitrerentsDanten Azehe-Koedre
bac de collecte separee de biodechets de votre
Krautertee zu einem Teil Threr entspannten
tea and
tea this ,
si celle-cien est equipee:
UK/IE: Caffene-Free Liketheother infusonsbutunCbeblary pecer %9
WIn
DE;
op
prodecedoesnot contan cattene Storeinarooedre? Gcereadyicrat
'plantaardige basis Industrieel composteerbaar:
verbena, traditionally known for its
ascotwio? 
linden; orange 
eatfpflanzicher Basis Industriell kompostierbar:
awarm and cosy moment of herbal tea
Vouprevertg
tea bags Biodegradable; |
and chamomile: Make this herbal tea partof)
placein food waste bin.
FR
NL
UK
0P6Q NPbton Consommateurs
Unilever Nederland; Postbus 160,3000
UnieverUK Kpear Caceneet
00 70 (appelnon surtaxe),
AD Rotterdam Tel 0800-0231345
London
IYR
20 rue des Deux Gares,
(gratis) wwwlipton nl
IE
BE
cedex wwwlipton.fr
DE
Unilever Ireland Ltd 20
Duiever Deutschland Postfach570385  Aatoxa Danota Duinzest
PO Box 10024,1070
22772 Hamburg; Konsumentenservice:
Business C350p545 B4bu
Tel 078-152213,
0800-1013 916 (gebuhrenfrei):
Callsave: 1850.345 =
wwwlipton com/be
WWW.
lipton com/de
bag'
2059
019
2059 
<0,01g]
groene
Saviez-'
emballage €
'voor [
NL/BE:
Ischwarzem 
WK/IE:
Itrocken
large
grunem `
warmen E
FR/BE
ierten
aromatisi
dans!
Igreen F
commune
(contains
NL/BE:
blend =
Theezakjes =
bedtimel
leaves
properties:
Teebeutel:
VKTIE:
verbena;
routine
bedtimem
Plant !
based 
Fyour [
ADM394O,
LIPTON [
616039
0800 =
SWIA
Unilever F
France,
92842 F
Riverwalk;
Rueil-Malmaison =
Unilever F
Belgium;,
Anderlecht .
3101821",https://m.media-amazon.com/images/I/91yjUjUz1PL.jpg,281678,item_volume,100.0 millilitre
